data;

param num_jobs := 500;

param num_mach := 60;

param T := 
41 117 81
42 117 29
43 117 84
44 117 55
45 117 39
46 117 5
47 117 95
48 117 96
49 117 65
50 117 61
51 117 23
52 117 91
53 117 95
54 117 93
55 117 36
56 117 10
57 117 80
58 117 49
59 117 90
60 117 16
1 118 94
2 118 44
3 118 84
4 118 58
5 118 11
6 118 48
7 118 59
8 118 55
9 118 30
10 118 16
11 118 4
12 118 41
13 118 52
14 118 40
15 118 11
16 118 94
17 118 21
18 118 58
19 118 72
20 118 66
21 118 81
22 118 50
23 118 33
24 118 64
25 118 32
26 118 89
27 118 18
28 118 77
29 118 69
30 118 50
31 118 25
32 118 48
33 118 41
34 118 71
35 118 41
36 118 6
37 118 64
38 118 41
39 118 6
40 118 36
41 118 76
42 118 50
43 118 59
44 118 55
45 118 21
46 118 14
47 118 29
48 118 95
49 118 93
50 118 85
51 118 46
52 118 27
53 118 88
54 118 92
55 118 3
56 118 84
57 118 25
58 118 66
59 118 81
60 118 60
1 119 57
2 119 64
3 119 22
4 119 87
5 119 73
6 119 93
7 119 11
8 119 19
9 119 60
10 119 82
11 119 99
12 119 88
13 119 70
14 119 61
15 119 2
16 119 99
17 119 31
18 119 56
19 119 6
20 119 74
21 119 81
22 119 2
23 119 18
24 119 75
25 119 15
26 119 20
27 119 19
28 119 65
29 119 78
30 119 28
31 119 92
32 119 70
33 119 43
34 119 82
35 119 74
36 119 78
37 119 61
38 119 46
39 119 8
40 119 64
41 119 57
42 119 61
43 119 26
44 119 31
45 119 35
46 119 52
47 119 82
48 119 28
49 119 88
50 119 92
51 119 10
52 119 58
53 119 48
54 119 14
55 119 67
56 119 94
57 119 4
58 119 30
59 119 18
60 119 77
1 120 85
2 120 27
3 120 43
4 120 54
5 120 94
6 120 15
7 120 74
8 120 77
9 120 12
10 120 59
11 120 26
12 120 87
13 120 30
14 120 37
15 120 22
16 120 37
17 120 82
18 120 73
19 120 83
20 120 27
21 120 67
22 120 70
23 120 9
24 120 78
25 120 97
26 120 26
27 120 49
28 120 46
29 120 12
30 120 94
31 120 87
32 120 50
33 120 27
34 120 58
35 120 49
36 120 88
37 120 38
38 120 94
39 120 19
40 120 45
41 120 74
42 120 60
43 120 33
44 120 20
45 120 68
46 120 40
47 120 78
48 120 39
49 120 14
50 120 16
51 120 10
52 120 16
53 120 3
54 120 55
55 120 74
56 120 76
57 120 72
58 120 36
59 120 95
60 120 78
1 121 9
2 121 53
3 121 67
4 121 71
5 121 73
6 121 64
7 121 57
8 121 85
9 121 67
10 121 71
11 121 2
12 121 51
13 121 34
14 121 69
15 121 73
16 121 74
17 121 73
18 121 72
19 121 34
20 121 29
21 121 20
22 121 21
23 121 95
24 121 47
25 121 93
26 121 34
27 121 77
28 121 2
29 121 53
30 121 39
31 121 15
32 121 19
33 121 79
34 121 18
35 121 50
36 121 83
37 121 86
38 121 30
39 121 38
40 121 89
41 121 40
42 121 20
43 121 23
44 121 74
45 121 19
46 121 5
47 121 70
48 121 46
49 121 63
50 121 5
51 121 81
52 121 55
53 121 79
54 121 72
55 121 99
56 121 7
57 121 5
58 121 15
59 121 93
60 121 10
1 122 60
2 122 25
3 122 91
4 122 82
5 122 24
6 122 67
7 122 77
8 122 89
9 122 13
10 122 89
11 122 89
12 122 75
13 122 75
14 122 31
15 122 80
16 122 99
17 122 91
18 122 77
19 122 21
20 122 15
21 122 67
22 122 76
23 122 65
24 122 23
25 122 60
26 122 99
27 122 8
28 122 13
29 122 64
30 122 25
31 122 97
32 122 65
33 122 54
34 122 76
35 122 87
36 122 61
37 122 53
38 122 56
39 122 44
40 122 50
41 122 92
42 122 19
43 122 36
44 122 54
45 122 59
46 122 17
47 122 77
48 122 21
49 122 58
50 122 94
51 122 1
52 122 40
53 122 31
54 122 2
55 122 80
56 122 95
57 122 22
58 122 78
59 122 34
60 122 16
1 123 64
2 123 12
3 123 65
4 123 42
5 123 32
6 123 76
7 123 41
8 123 36
9 123 94
10 123 3
11 123 96
12 123 82
13 123 51
14 123 41
15 123 29
16 123 67
17 123 42
18 123 12
19 123 15
20 123 38
21 123 60
22 123 60
23 123 59
24 123 68
25 123 14
26 123 60
27 123 72
28 123 96
29 123 10
30 123 28
31 123 16
32 123 99
33 123 60
34 123 43
35 123 77
36 123 18
37 123 32
38 123 98
39 123 66
40 123 65
41 123 88
42 123 2
43 123 33
44 123 62
45 123 5
46 123 25
47 123 45
48 123 90
49 123 35
50 123 69
51 123 97
52 123 60
53 123 80
54 123 72
55 123 27
56 123 26
57 123 87
58 123 5
59 123 42
60 123 5
1 124 59
2 124 14
3 124 20
4 124 80
5 124 73
6 124 10
7 124 12
8 124 81
9 124 31
10 124 14
11 124 55
12 124 92
13 124 91
14 124 14
15 124 1
16 124 24
17 124 59
18 124 83
19 124 88
20 124 32
21 124 17
22 124 61
23 124 32
24 124 5
25 124 40
26 124 24
27 124 7
28 124 22
29 124 40
30 124 59
31 124 38
32 124 58
33 124 95
34 124 48
35 124 39
36 124 8
37 124 86
38 124 18
39 124 51
40 124 29
41 124 44
42 124 88
43 124 74
44 124 46
45 124 72
46 124 73
47 124 3
48 124 57
49 124 9
50 124 74
51 124 90
52 124 32
53 124 27
54 124 83
55 124 26
56 124 95
57 124 98
58 124 3
59 124 80
60 124 49
1 125 72
2 125 14
3 125 61
4 125 51
5 125 33
6 125 87
7 125 91
8 125 63
9 125 49
10 125 97
11 125 78
12 125 62
13 125 27
14 125 84
15 125 69
16 125 33
17 125 13
18 125 81
19 125 89
20 125 14
21 125 37
22 125 2
23 125 8
24 125 63
25 125 73
26 125 50
27 125 86
28 125 66
29 125 57
30 125 94
31 125 5
32 125 84
33 125 98
34 125 34
35 125 66
36 125 37
37 125 72
38 125 32
39 125 23
40 125 63
41 125 73
42 125 99
43 125 78
44 125 94
45 125 72
46 125 57
47 125 60
48 125 47
49 125 11
50 125 12
51 125 66
52 125 97
53 125 15
54 125 16
55 125 25
56 125 34
57 125 23
58 125 94
59 125 25
60 125 56
1 126 52
2 126 77
3 126 15
4 126 85
5 126 49
6 126 52
7 126 57
8 126 27
9 126 8
10 126 30
11 126 6
12 126 55
13 126 36
14 126 91
15 126 37
16 126 44
17 126 14
18 126 59
19 126 45
20 126 61
21 126 77
22 126 10
23 126 88
24 126 76
25 126 5
26 126 11
27 126 51
28 126 82
29 126 11
30 126 72
31 126 54
32 126 13
33 126 61
34 126 26
35 126 20
36 126 92
37 126 66
38 126 72
39 126 89
40 126 89
41 126 18
42 126 72
43 126 38
44 126 19
45 126 76
46 126 64
47 126 43
48 126 38
49 126 24
50 126 38
51 126 96
52 126 33
53 126 38
54 126 86
55 126 61
56 126 70
57 126 57
58 126 26
59 126 24
60 126 80
1 127 34
2 127 59
3 127 87
4 127 92
5 127 3
6 127 12
7 127 10
8 127 31
9 127 9
10 127 68
11 127 71
12 127 51
13 127 75
14 127 96
15 127 45
16 127 68
17 127 1
18 127 29
19 127 85
20 127 11
21 127 13
22 127 37
23 127 67
24 127 5
25 127 32
26 127 28
27 127 46
28 127 61
29 127 12
30 127 47
31 127 7
32 127 33
33 127 54
34 127 50
35 127 40
36 127 58
37 127 30
38 127 97
39 127 45
40 127 7
41 127 46
42 127 85
43 127 63
44 127 95
45 127 37
46 127 87
47 127 78
48 127 49
49 127 76
50 127 16
51 127 55
52 127 4
53 127 30
54 127 92
55 127 82
56 127 97
57 127 13
58 127 88
59 127 50
60 127 86
1 128 96
2 128 4
3 128 89
4 128 78
5 128 96
6 128 61
7 128 29
8 128 83
9 128 38
10 128 46
11 128 69
12 128 10
13 128 65
14 128 36
15 128 74
16 128 66
17 128 52
18 128 71
19 128 18
20 128 41
21 128 36
22 128 76
23 128 45
24 128 69
25 128 66
26 128 38
27 128 47
28 128 19
29 128 48
30 128 92
31 128 38
32 128 43
33 128 30
34 128 73
35 128 88
36 128 85
37 128 51
38 128 28
39 128 71
40 128 45
41 128 62
42 128 13
43 128 97
44 128 12
45 128 64
46 128 8
47 128 69
48 128 62
49 128 58
50 128 23
51 128 66
52 128 56
53 128 77
54 128 80
55 128 49
56 128 65
57 128 49
58 128 4
59 128 41
60 128 57
1 129 19
2 129 36
3 129 21
4 129 83
5 129 18
6 129 76
7 129 48
8 129 59
9 129 72
10 129 8
11 129 88
12 129 31
13 129 73
14 129 48
15 129 24
16 129 69
17 129 58
18 129 54
19 129 60
20 129 42
21 129 80
22 129 59
23 129 56
24 129 38
25 129 60
26 129 21
27 129 62
28 129 56
29 129 45
30 129 12
31 129 21
32 129 83
33 129 20
34 129 83
35 129 64
36 129 21
37 129 56
38 129 78
39 129 36
40 129 35
41 129 77
42 129 77
43 129 1
44 129 36
45 129 84
46 129 99
47 129 19
48 129 19
49 129 73
50 129 3
51 129 13
52 129 20
53 129 35
54 129 46
55 129 45
56 129 65
57 129 11
58 129 9
59 129 82
60 129 17
1 130 61
2 130 81
3 130 20
4 130 52
5 130 63
6 130 71
7 130 84
8 130 24
9 130 30
10 130 92
11 130 50
12 130 81
13 130 48
14 130 34
15 130 32
16 130 63
17 130 45
18 130 8
19 130 29
20 130 82
21 130 53
22 130 47
23 130 45
24 130 70
25 130 26
26 130 91
27 130 19
28 130 47
29 130 17
30 130 77
31 130 10
32 130 28
33 130 43
34 130 28
35 130 49
36 130 1
37 130 71
38 130 5
39 130 49
40 130 20
41 130 14
42 130 75
43 130 13
44 130 1
45 130 31
46 130 93
47 130 7
48 130 22
49 130 47
50 130 11
51 130 76
52 130 62
53 130 51
54 130 54
55 130 26
56 130 24
57 130 46
58 130 52
59 130 86
60 130 27
1 131 32
2 131 79
3 131 42
4 131 80
5 131 74
6 131 61
7 131 93
8 131 50
9 131 80
10 131 61
11 131 78
12 131 93
13 131 70
14 131 29
15 131 73
16 131 27
17 131 36
18 131 95
19 131 51
20 131 32
21 131 18
22 131 41
23 131 62
24 131 47
25 131 39
26 131 62
27 131 75
28 131 70
29 131 78
30 131 26
31 131 87
32 131 81
33 131 73
34 131 86
35 131 82
36 131 70
37 131 79
38 131 85
39 131 17
40 131 3
41 131 45
42 131 86
43 131 43
44 131 89
45 131 51
46 131 1
47 131 9
48 131 27
49 131 36
50 131 97
51 131 92
52 131 19
53 131 26
54 131 26
55 131 62
56 131 4
57 131 99
58 131 75
59 131 64
60 131 55
1 132 95
2 132 60
3 132 84
4 132 19
5 132 21
6 132 92
7 132 35
8 132 3
9 132 21
10 132 2
11 132 59
12 132 43
13 132 30
14 132 98
15 132 66
16 132 7
17 132 96
18 132 84
19 132 20
20 132 3
21 132 71
22 132 77
23 132 60
24 132 16
25 132 78
26 132 88
27 132 29
28 132 85
29 132 32
30 132 73
31 132 18
32 132 84
33 132 57
34 132 43
35 132 69
36 132 80
37 132 22
38 132 12
39 132 4
40 132 90
41 132 99
42 132 6
43 132 37
44 132 41
45 132 15
46 132 84
47 132 21
48 132 4
49 132 39
50 132 18
51 132 36
52 132 85
53 132 43
54 132 34
55 132 85
56 132 66
57 132 22
58 132 47
59 132 92
60 132 28
1 133 46
2 133 3
3 133 10
4 133 20
5 133 13
6 133 13
7 133 60
8 133 41
9 133 83
10 133 76
11 133 96
12 133 55
13 133 57
14 133 88
15 133 42
16 133 47
17 133 93
18 133 2
19 133 35
20 133 97
21 133 95
22 133 84
23 133 14
24 133 41
25 133 17
26 133 86
27 133 99
28 133 18
29 133 40
30 133 16
31 133 59
32 133 47
33 133 70
34 133 80
35 133 66
36 133 81
37 133 1
38 133 50
39 133 99
40 133 8
41 133 80
42 133 42
43 133 21
44 133 24
45 133 72
46 133 37
47 133 43
48 133 95
49 133 75
50 133 78
51 133 83
52 133 62
53 133 76
54 133 14
55 133 35
56 133 68
57 133 24
58 133 73
59 133 39
60 133 29
1 134 60
2 134 4
3 134 11
4 134 45
5 134 43
6 134 95
7 134 67
8 134 47
9 134 50
10 134 81
11 134 58
12 134 20
13 134 50
14 134 82
15 134 85
16 134 34
17 134 64
18 134 31
19 134 87
20 134 5
21 134 81
22 134 13
23 134 96
24 134 30
25 134 76
26 134 80
27 134 9
28 134 99
29 134 59
30 134 56
31 134 36
32 134 64
33 134 43
34 134 15
35 134 7
36 134 5
37 134 19
38 134 7
39 134 40
40 134 54
41 134 77
42 134 78
43 134 33
44 134 51
45 134 92
46 134 92
47 134 4
48 134 29
49 134 91
50 134 49
51 134 97
52 134 71
53 134 47
54 134 72
55 134 54
56 134 89
57 134 84
58 134 3
59 134 70
60 134 97
1 135 79
2 135 13
3 135 31
4 135 97
5 135 91
6 135 49
7 135 83
8 135 91
9 135 66
10 135 41
11 135 68
12 135 95
13 135 87
14 135 58
15 135 48
16 135 7
17 135 75
18 135 86
19 135 86
20 135 61
21 135 50
22 135 64
23 135 71
24 135 81
25 135 25
26 135 97
27 135 88
28 135 89
29 135 75
30 135 46
31 135 80
32 135 60
33 135 9
34 135 45
35 135 60
36 135 9
37 135 48
38 135 1
39 135 52
40 135 55
41 135 68
42 135 99
43 135 83
44 135 22
45 135 77
46 135 84
47 135 54
48 135 25
49 135 26
50 135 2
51 135 50
52 135 89
53 135 77
54 135 42
55 135 85
56 135 97
57 135 77
58 135 97
59 135 83
60 135 36
1 136 13
2 136 22
3 136 29
4 136 18
5 136 33
6 136 72
7 136 64
8 136 86
9 136 92
10 136 61
11 136 3
12 136 27
13 136 20
14 136 51
15 136 70
16 136 43
17 136 29
18 136 63
19 136 27
20 136 77
21 136 40
22 136 92
23 136 10
24 136 82
25 136 47
26 136 46
27 136 91
28 136 69
29 136 84
30 136 51
31 136 73
32 136 90
33 136 50
34 136 83
35 136 30
36 136 32
37 136 4
38 136 36
39 136 85
40 136 28
41 136 44
42 136 16
43 136 99
44 136 23
45 136 32
46 136 35
47 136 64
48 136 27
49 136 17
50 136 49
51 136 70
52 136 67
53 136 73
54 136 35
55 136 82
56 136 14
57 136 74
58 136 36
59 136 18
60 136 28
1 137 37
2 137 9
3 137 46
4 137 74
5 137 32
6 137 33
7 137 26
8 137 97
9 137 34
10 137 96
11 137 67
12 137 37
13 137 62
14 137 44
15 137 84
16 137 38
17 137 30
18 137 61
19 137 52
20 137 97
21 137 3
22 137 40
23 137 14
24 137 32
25 137 49
26 137 25
27 137 87
28 137 69
29 137 12
30 137 63
31 137 71
32 137 85
33 137 42
34 137 89
35 137 39
36 137 67
37 137 87
38 137 17
39 137 83
40 137 45
41 137 5
42 137 37
43 137 55
44 137 26
45 137 45
46 137 24
47 137 77
48 137 54
49 137 51
50 137 11
51 137 75
52 137 38
53 137 38
54 137 79
55 137 14
56 137 42
57 137 53
58 137 80
59 137 46
60 137 37
1 138 51
2 138 78
3 138 31
4 138 41
5 138 21
6 138 84
7 138 42
8 138 6
9 138 40
10 138 26
11 138 99
12 138 33
13 138 57
14 138 57
15 138 93
16 138 14
17 138 28
18 138 26
19 138 73
20 138 33
21 138 49
22 138 33
23 138 23
24 138 88
25 138 62
26 138 57
27 138 53
28 138 98
29 138 34
30 138 37
31 138 80
32 138 18
33 138 25
34 138 25
35 138 57
36 138 72
37 138 8
38 138 55
39 138 96
40 138 84
41 138 97
42 138 96
43 138 94
44 138 57
45 138 98
46 138 80
47 138 32
48 138 29
49 138 87
50 138 17
51 138 43
52 138 22
53 138 89
54 138 50
55 138 36
56 138 47
57 138 7
58 138 8
59 138 42
60 138 37
1 139 7
2 139 53
3 139 14
4 139 17
5 139 3
6 139 42
7 139 85
8 139 42
9 139 51
10 139 32
11 139 96
12 139 54
13 139 60
14 139 12
15 139 15
16 139 43
17 139 99
18 139 49
19 139 21
20 139 7
21 139 40
22 139 60
23 139 34
24 139 49
25 139 55
26 139 52
27 139 11
28 139 71
29 139 87
30 139 10
31 139 17
32 139 27
33 139 49
34 139 6
35 139 72
36 139 49
37 139 94
38 139 65
39 139 26
40 139 94
41 139 14
42 139 16
43 139 85
44 139 27
45 139 15
46 139 98
47 139 37
48 139 51
49 139 96
50 139 26
51 139 9
52 139 90
53 139 37
54 139 12
55 139 73
56 139 26
57 139 38
58 139 2
59 139 90
60 139 74
1 140 14
2 140 89
3 140 39
4 140 67
5 140 4
6 140 93
7 140 82
8 140 38
9 140 49
10 140 25
11 140 66
12 140 59
13 140 73
14 140 79
15 140 59
16 140 69
17 140 40
18 140 29
19 140 60
20 140 73
21 140 88
22 140 93
23 140 51
24 140 31
25 140 73
26 140 25
27 140 60
28 140 47
29 140 49
30 140 30
31 140 73
32 140 29
33 140 81
34 140 16
35 140 99
36 140 92
37 140 75
38 140 33
39 140 72
40 140 12
41 140 53
42 140 44
43 140 72
44 140 46
45 140 20
46 140 64
47 140 66
48 140 8
49 140 99
50 140 22
51 140 14
52 140 35
53 140 37
54 140 56
55 140 99
56 140 87
57 140 79
58 140 47
59 140 74
60 140 88
1 141 10
2 141 40
3 141 8
4 141 63
5 141 76
6 141 7
7 141 12
8 141 69
9 141 35
10 141 64
11 141 73
12 141 9
13 141 34
14 141 47
15 141 85
16 141 48
17 141 58
18 141 82
19 141 5
20 141 25
21 141 51
22 141 40
23 141 50
24 141 93
25 141 70
26 141 36
27 141 13
28 141 27
29 141 29
30 141 24
31 141 68
32 141 11
33 141 59
34 141 4
35 141 92
36 141 64
37 141 72
38 141 21
39 141 21
40 141 97
41 141 18
42 141 45
43 141 16
44 141 74
45 141 56
46 141 47
47 141 22
48 141 42
49 141 8
50 141 18
51 141 27
52 141 63
53 141 37
54 141 92
55 141 51
56 141 40
57 141 79
58 141 78
59 141 46
60 141 24
1 142 30
2 142 91
3 142 74
4 142 56
5 142 46
6 142 63
7 142 79
8 142 79
9 142 35
10 142 65
11 142 93
12 142 9
13 142 21
14 142 55
15 142 33
16 142 62
17 142 26
18 142 56
19 142 78
20 142 86
21 142 2
22 142 22
23 142 34
24 142 21
25 142 91
26 142 33
27 142 23
28 142 97
29 142 20
30 142 46
31 142 59
32 142 60
33 142 32
34 142 84
35 142 1
36 142 51
37 142 37
38 142 33
39 142 73
40 142 11
41 142 16
42 142 92
43 142 26
44 142 68
45 142 7
46 142 93
47 142 60
48 142 35
49 142 86
50 142 82
51 142 23
52 142 24
53 142 87
54 142 18
55 142 79
56 142 56
57 142 37
58 142 61
59 142 99
60 142 23
1 143 11
2 143 26
3 143 14
4 143 26
5 143 25
6 143 34
7 143 30
8 143 4
9 143 11
10 143 95
11 143 27
12 143 19
13 143 56
14 143 97
15 143 41
16 143 73
17 143 3
18 143 80
19 143 34
20 143 59
21 143 21
22 143 26
23 143 5
24 143 79
25 143 26
26 143 1
27 143 70
28 143 82
29 143 84
30 143 21
31 143 42
32 143 6
33 143 37
34 143 21
35 143 69
36 143 20
37 143 35
38 143 62
39 143 24
40 143 5
41 143 60
42 143 6
43 143 47
44 143 22
45 143 88
46 143 25
47 143 86
48 143 55
49 143 97
50 143 56
51 143 91
52 143 14
53 143 51
54 143 84
55 143 48
56 143 60
57 143 91
58 143 34
59 143 62
60 143 73
1 144 35
2 144 3
3 144 37
4 144 68
5 144 44
6 144 57
7 144 91
8 144 47
9 144 29
10 144 90
11 144 20
12 144 28
13 144 93
14 144 85
15 144 91
16 144 98
17 144 32
18 144 60
19 144 37
20 144 76
21 144 48
22 144 80
23 144 72
24 144 83
25 144 38
26 144 52
27 144 53
28 144 56
29 144 75
30 144 51
31 144 65
32 144 58
33 144 76
34 144 41
35 144 97
36 144 63
37 144 45
38 144 80
39 144 45
40 144 21
41 144 12
42 144 34
43 144 30
44 144 30
45 144 31
46 144 31
47 144 69
48 144 80
49 144 95
50 144 38
51 144 95
52 144 34
53 144 71
54 144 34
55 144 18
56 144 59
57 144 81
58 144 15
59 144 95
60 144 41
1 145 79
2 145 57
3 145 38
4 145 26
5 145 89
6 145 17
7 145 64
8 145 80
9 145 15
10 145 56
11 145 96
12 145 64
13 145 29
14 145 3
15 145 47
16 145 52
17 145 9
18 145 7
19 145 43
20 145 61
21 145 77
22 145 35
23 145 90
24 145 56
25 145 51
26 145 19
27 145 70
28 145 42
29 145 22
30 145 57
31 145 32
32 145 70
33 145 22
34 145 27
35 145 92
36 145 23
37 145 41
38 145 56
39 145 4
40 145 40
41 145 93
42 145 70
43 145 14
44 145 5
45 145 63
46 145 4
47 145 37
48 145 15
49 145 77
50 145 47
51 145 23
52 145 90
53 145 65
54 145 75
55 145 75
56 145 7
57 145 33
58 145 54
59 145 74
60 145 40
1 146 35
2 146 57
3 146 89
4 146 83
5 146 34
6 146 5
7 146 92
8 146 52
9 146 87
10 146 30
11 146 8
12 146 94
13 146 84
14 146 29
15 146 68
16 146 80
17 146 39
18 146 37
19 146 44
20 146 24
21 146 97
22 146 58
23 146 74
24 146 76
25 146 36
26 146 27
27 146 32
28 146 77
29 146 29
30 146 84
31 146 75
32 146 70
33 146 41
34 146 88
35 146 77
36 146 2
37 146 61
38 146 8
39 146 52
40 146 76
41 146 75
42 146 55
43 146 97
44 146 30
45 146 56
46 146 60
47 146 30
48 146 36
49 146 17
50 146 99
51 146 86
52 146 67
53 146 50
54 146 15
55 146 13
56 146 83
57 146 52
58 146 6
59 146 69
60 146 98
1 147 13
2 147 69
3 147 20
4 147 55
5 147 93
6 147 21
7 147 77
8 147 29
9 147 63
10 147 20
11 147 39
12 147 14
13 147 38
14 147 92
15 147 20
16 147 66
17 147 40
18 147 11
19 147 73
20 147 24
21 147 96
22 147 82
23 147 62
24 147 17
25 147 24
26 147 63
27 147 5
28 147 37
29 147 71
30 147 69
31 147 22
32 147 28
33 147 24
34 147 92
35 147 57
36 147 26
37 147 89
38 147 18
39 147 51
40 147 54
41 147 15
42 147 98
43 147 69
44 147 43
45 147 2
46 147 49
47 147 45
48 147 54
49 147 33
50 147 47
51 147 71
52 147 4
53 147 21
54 147 74
55 147 45
56 147 25
57 147 27
58 147 20
59 147 70
60 147 16
1 148 35
2 148 23
3 148 49
4 148 60
5 148 65
6 148 55
7 148 39
8 148 24
9 148 64
10 148 40
11 148 34
12 148 45
13 148 3
14 148 70
15 148 15
16 148 97
17 148 77
18 148 78
19 148 75
20 148 78
21 148 93
22 148 58
23 148 2
24 148 46
25 148 66
26 148 57
27 148 84
28 148 29
29 148 77
30 148 70
31 148 78
32 148 60
33 148 76
34 148 17
35 148 41
36 148 22
37 148 5
38 148 81
39 148 15
40 148 94
41 148 88
42 148 43
43 148 39
44 148 56
45 148 28
46 148 31
47 148 94
48 148 71
49 148 67
50 148 76
51 148 35
52 148 56
53 148 47
54 148 51
55 148 41
56 148 25
57 148 52
58 148 9
59 148 6
60 148 47
1 149 11
2 149 73
3 149 51
4 149 67
5 149 17
6 149 47
7 149 10
8 149 69
9 149 72
10 149 14
11 149 40
12 149 93
13 149 77
14 149 76
15 149 55
16 149 23
17 149 8
18 149 48
19 149 82
20 149 16
21 149 63
22 149 88
23 149 76
24 149 38
25 149 81
26 149 55
27 149 68
28 149 25
29 149 35
30 149 1
31 149 13
32 149 82
33 149 73
34 149 54
35 149 62
36 149 90
37 149 66
38 149 53
39 149 97
40 149 96
41 149 64
42 149 17
43 149 68
44 149 83
45 149 82
46 149 85
47 149 51
48 149 64
49 149 72
50 149 58
51 149 2
52 149 38
53 149 46
54 149 1
55 149 79
56 149 7
57 149 48
58 149 18
59 149 65
60 149 39
1 150 11
2 150 3
3 150 84
4 150 19
5 150 28
6 150 12
7 150 37
8 150 44
9 150 26
10 150 21
11 150 70
12 150 27
13 150 39
14 150 73
15 150 58
16 150 36
17 150 92
18 150 13
19 150 66
20 150 79
21 150 64
22 150 70
23 150 29
24 150 5
25 150 83
26 150 48
27 150 50
28 150 78
29 150 64
30 150 9
31 150 15
32 150 64
33 150 16
34 150 79
35 150 78
36 150 26
37 150 50
38 150 13
39 150 52
40 150 96
41 150 84
42 150 83
43 150 24
44 150 17
45 150 20
46 150 86
47 150 66
48 150 28
49 150 39
50 150 93
51 150 23
52 150 55
53 150 43
54 150 61
55 150 91
56 150 40
57 150 34
58 150 10
59 150 20
60 150 1
1 151 10
2 151 18
3 151 99
4 151 10
5 151 24
6 151 87
7 151 25
8 151 52
9 151 31
10 151 96
11 151 35
12 151 76
13 151 18
14 151 15
15 151 77
16 151 57
17 151 94
18 151 83
19 151 52
20 151 46
21 151 89
22 151 59
23 151 16
24 151 56
25 151 80
26 151 79
27 151 67
28 151 27
29 151 45
30 151 9
31 151 47
32 151 55
33 151 30
34 151 54
35 151 6
36 151 90
37 151 48
38 151 83
39 151 34
40 151 32
41 151 74
42 151 70
43 151 65
44 151 70
45 151 94
46 151 39
47 151 78
48 151 70
49 151 15
50 151 7
51 151 78
52 151 85
53 151 53
54 151 38
55 151 17
56 151 34
57 151 62
58 151 45
59 151 87
60 151 5
1 152 54
2 152 15
3 152 18
4 152 57
5 152 32
6 152 47
7 152 21
8 152 29
9 152 41
10 152 16
11 152 92
12 152 80
13 152 97
14 152 14
15 152 74
16 152 21
17 152 70
18 152 22
19 152 1
20 152 13
21 152 95
22 152 23
23 152 7
24 152 47
25 152 76
26 152 51
27 152 75
28 152 20
29 152 88
30 152 44
31 152 35
32 152 69
33 152 86
34 152 44
35 152 44
36 152 52
37 152 89
38 152 47
39 152 32
40 152 57
41 152 93
42 152 30
43 152 61
44 152 97
45 152 35
46 152 75
47 152 45
48 152 30
49 152 89
50 152 77
51 152 44
52 152 71
53 152 17
54 152 16
55 152 3
56 152 41
57 152 45
58 152 17
59 152 18
60 152 30
1 153 74
2 153 38
3 153 41
4 153 78
5 153 55
6 153 55
7 153 64
8 153 21
9 153 39
10 153 25
11 153 32
12 153 12
13 153 38
14 153 66
15 153 80
16 153 65
17 153 30
18 153 74
19 153 13
20 153 57
21 153 87
22 153 62
23 153 35
24 153 69
25 153 22
26 153 91
27 153 32
28 153 84
29 153 84
30 153 47
31 153 45
32 153 62
33 153 48
34 153 56
35 153 93
36 153 44
37 153 65
38 153 54
39 153 43
40 153 75
41 153 80
42 153 71
43 153 10
44 153 41
45 153 42
46 153 59
47 153 64
48 153 48
49 153 46
50 153 2
51 153 61
52 153 20
53 153 85
54 153 79
55 153 28
56 153 58
57 153 19
58 153 77
59 153 61
60 153 3
1 154 58
2 154 51
3 154 37
4 154 97
5 154 52
6 154 97
7 154 27
8 154 38
9 154 9
10 154 92
11 154 72
12 154 62
13 154 78
14 154 98
15 154 60
16 154 97
17 154 16
18 154 41
19 154 5
20 154 92
21 154 55
22 154 16
23 154 30
24 154 92
25 154 97
26 154 78
27 154 2
28 154 28
29 154 78
30 154 19
31 154 60
32 154 29
33 154 71
34 154 33
35 154 47
36 154 99
37 154 43
38 154 32
39 154 31
40 154 88
41 154 67
42 154 66
43 154 70
44 154 59
45 154 62
46 154 36
47 154 78
48 154 44
49 154 6
50 154 37
51 154 71
52 154 30
53 154 48
54 154 47
55 154 7
56 154 8
57 154 24
58 154 52
59 154 62
60 154 94
1 155 38
2 155 82
3 155 99
4 155 5
5 155 63
6 155 89
7 155 9
8 155 15
9 155 90
10 155 2
11 155 44
12 155 82
13 155 12
14 155 16
15 155 81
16 155 76
17 155 25
18 155 38
19 155 61
20 155 51
21 155 98
22 155 69
23 155 9
24 155 72
25 155 26
26 155 97
27 155 33
28 155 57
29 155 55
30 155 40
31 155 44
32 155 14
33 155 96
34 155 54
35 155 52
36 155 78
37 155 18
38 155 17
39 155 31
40 155 73
41 155 80
42 155 16
43 155 59
44 155 63
45 155 3
46 155 29
47 155 76
48 155 58
49 155 24
50 155 74
51 155 5
52 155 96
53 155 22
54 155 55
55 155 39
56 155 16
57 155 6
58 155 37
59 155 1
60 155 87
1 156 70
2 156 27
3 156 6
4 156 69
5 156 19
6 156 43
7 156 90
8 156 6
9 156 54
10 156 4
11 156 96
12 156 87
13 156 12
14 156 56
15 156 19
16 156 35
17 156 87
18 156 37
19 156 54
20 156 82
21 156 79
22 156 38
23 156 11
24 156 64
25 156 40
26 156 5
27 156 59
28 156 39
