data;

param num_jobs := 500;

param num_mach := 40;

param T := 
16 134 37
17 134 24
18 134 58
19 134 7
20 134 82
21 134 79
22 134 16
23 134 18
24 134 9
25 134 86
26 134 46
27 134 57
28 134 68
29 134 56
30 134 9
31 134 78
32 134 57
33 134 6
34 134 76
35 134 90
36 134 20
37 134 35
38 134 12
39 134 83
40 134 94
1 135 47
2 135 33
3 135 21
4 135 97
5 135 4
6 135 45
7 135 10
8 135 93
9 135 19
10 135 99
11 135 73
12 135 68
13 135 52
14 135 16
15 135 81
16 135 2
17 135 58
18 135 86
19 135 17
20 135 29
21 135 75
22 135 25
23 135 87
24 135 13
25 135 98
26 135 62
27 135 12
28 135 81
29 135 47
30 135 72
31 135 26
32 135 98
33 135 15
34 135 91
35 135 3
36 135 67
37 135 90
38 135 74
39 135 80
40 135 93
1 136 56
2 136 76
3 136 32
4 136 53
5 136 22
6 136 84
7 136 30
8 136 39
9 136 50
10 136 8
11 136 89
12 136 80
13 136 70
14 136 22
15 136 88
16 136 76
17 136 96
18 136 20
19 136 95
20 136 61
21 136 92
22 136 7
23 136 72
24 136 7
25 136 44
26 136 55
27 136 8
28 136 39
29 136 54
30 136 98
31 136 9
32 136 1
33 136 37
34 136 31
35 136 68
36 136 5
37 136 4
38 136 43
39 136 65
40 136 61
1 137 55
2 137 14
3 137 76
4 137 62
5 137 20
6 137 28
7 137 13
8 137 54
9 137 25
10 137 3
11 137 92
12 137 56
13 137 48
14 137 37
15 137 26
16 137 80
17 137 26
18 137 15
19 137 75
20 137 59
21 137 6
22 137 22
23 137 7
24 137 15
25 137 58
26 137 77
27 137 51
28 137 2
29 137 85
30 137 67
31 137 44
32 137 1
33 137 11
34 137 33
35 137 11
36 137 75
37 137 24
38 137 73
39 137 5
40 137 93
1 138 2
2 138 40
3 138 39
4 138 80
5 138 61
6 138 39
7 138 50
8 138 67
9 138 93
10 138 86
11 138 81
12 138 35
13 138 80
14 138 51
15 138 94
16 138 78
17 138 9
18 138 10
19 138 32
20 138 37
21 138 25
22 138 82
23 138 84
24 138 75
25 138 3
26 138 22
27 138 56
28 138 86
29 138 99
30 138 92
31 138 12
32 138 78
33 138 39
34 138 37
35 138 52
36 138 59
37 138 50
38 138 40
39 138 65
40 138 9
1 139 32
2 139 15
3 139 33
4 139 42
5 139 33
6 139 95
7 139 2
8 139 69
9 139 76
10 139 96
11 139 43
12 139 21
13 139 51
14 139 65
15 139 59
16 139 92
17 139 58
18 139 61
19 139 13
20 139 26
21 139 86
22 139 17
23 139 92
24 139 35
25 139 47
26 139 78
27 139 33
28 139 32
29 139 4
30 139 16
31 139 48
32 139 31
33 139 64
34 139 70
35 139 68
36 139 17
37 139 36
38 139 63
39 139 63
40 139 9
1 140 42
2 140 83
3 140 4
4 140 74
5 140 61
6 140 46
7 140 1
8 140 51
9 140 52
10 140 60
11 140 12
12 140 88
13 140 45
14 140 84
15 140 12
16 140 24
17 140 30
18 140 21
19 140 63
20 140 53
21 140 78
22 140 98
23 140 36
24 140 51
25 140 65
26 140 51
27 140 62
28 140 60
29 140 85
30 140 67
31 140 25
32 140 53
33 140 82
34 140 94
35 140 13
36 140 34
37 140 24
38 140 4
39 140 98
40 140 38
1 141 5
2 141 55
3 141 18
4 141 32
5 141 55
6 141 31
7 141 43
8 141 50
9 141 87
10 141 2
11 141 12
12 141 91
13 141 4
14 141 68
15 141 23
16 141 75
17 141 50
18 141 79
19 141 20
20 141 38
21 141 96
22 141 19
23 141 36
24 141 99
25 141 71
26 141 27
27 141 52
28 141 50
29 141 78
30 141 70
31 141 2
32 141 27
33 141 78
34 141 8
35 141 26
36 141 80
37 141 17
38 141 94
39 141 66
40 141 54
1 142 15
2 142 33
3 142 25
4 142 29
5 142 80
6 142 57
7 142 58
8 142 98
9 142 82
10 142 6
11 142 78
12 142 79
13 142 4
14 142 34
15 142 59
16 142 83
17 142 75
18 142 57
19 142 87
20 142 86
21 142 34
22 142 31
23 142 14
24 142 83
25 142 86
26 142 6
27 142 68
28 142 18
29 142 50
30 142 17
31 142 70
32 142 16
33 142 2
34 142 4
35 142 35
36 142 62
37 142 75
38 142 51
39 142 53
40 142 5
1 143 69
2 143 7
3 143 11
4 143 79
5 143 64
6 143 27
7 143 59
8 143 81
9 143 57
10 143 37
11 143 67
12 143 22
13 143 69
14 143 20
15 143 98
16 143 60
17 143 82
18 143 64
19 143 7
20 143 97
21 143 95
22 143 39
23 143 52
24 143 56
25 143 34
26 143 78
27 143 58
28 143 2
29 143 30
30 143 84
31 143 74
32 143 66
33 143 65
34 143 85
35 143 20
36 143 95
37 143 52
38 143 17
39 143 14
40 143 7
1 144 75
2 144 95
3 144 23
4 144 49
5 144 36
6 144 24
7 144 77
8 144 2
9 144 67
10 144 25
11 144 36
12 144 33
13 144 16
14 144 5
15 144 16
16 144 33
17 144 92
18 144 1
19 144 90
20 144 70
21 144 53
22 144 46
23 144 46
24 144 47
25 144 67
26 144 73
27 144 42
28 144 48
29 144 65
30 144 22
31 144 5
32 144 13
33 144 83
34 144 38
35 144 68
36 144 73
37 144 52
38 144 81
39 144 29
40 144 37
1 145 88
2 145 56
3 145 85
4 145 3
5 145 91
6 145 57
7 145 72
8 145 44
9 145 53
10 145 87
11 145 13
12 145 10
13 145 26
14 145 74
15 145 52
16 145 97
17 145 20
18 145 26
19 145 49
20 145 24
21 145 20
22 145 63
23 145 23
24 145 91
25 145 31
26 145 46
27 145 98
28 145 18
29 145 9
30 145 81
31 145 89
32 145 89
33 145 36
34 145 53
35 145 16
36 145 50
37 145 25
38 145 45
39 145 43
40 145 27
1 146 88
2 146 34
3 146 86
4 146 69
5 146 98
6 146 60
7 146 32
8 146 57
9 146 12
10 146 25
11 146 41
12 146 72
13 146 52
14 146 62
15 146 68
16 146 74
17 146 60
18 146 78
19 146 94
20 146 15
21 146 68
22 146 66
23 146 54
24 146 68
25 146 47
26 146 36
27 146 20
28 146 81
29 146 37
30 146 16
31 146 54
32 146 56
33 146 63
34 146 13
35 146 60
36 146 19
37 146 91
38 146 45
39 146 85
40 146 57
1 147 78
2 147 81
3 147 55
4 147 9
5 147 21
6 147 44
7 147 46
8 147 32
9 147 13
10 147 69
11 147 18
12 147 13
13 147 59
14 147 28
15 147 75
16 147 71
17 147 4
18 147 53
19 147 26
20 147 69
21 147 71
22 147 19
23 147 42
24 147 47
25 147 42
26 147 71
27 147 60
28 147 36
29 147 97
30 147 24
31 147 67
32 147 14
33 147 98
34 147 32
35 147 58
36 147 9
37 147 2
38 147 34
39 147 70
40 147 73
1 148 23
2 148 30
3 148 13
4 148 76
5 148 85
6 148 13
7 148 62
8 148 87
9 148 34
10 148 79
11 148 92
12 148 47
13 148 89
14 148 5
15 148 51
16 148 54
17 148 81
18 148 35
19 148 99
20 148 18
21 148 77
22 148 41
23 148 91
24 148 37
25 148 96
26 148 37
27 148 52
28 148 17
29 148 94
30 148 57
31 148 65
32 148 48
33 148 20
34 148 50
35 148 10
36 148 82
37 148 17
38 148 15
39 148 83
40 148 93
1 149 9
2 149 15
3 149 13
4 149 14
5 149 76
6 149 26
7 149 30
8 149 70
9 149 34
10 149 6
11 149 71
12 149 72
13 149 62
14 149 93
15 149 32
16 149 21
17 149 44
18 149 87
19 149 70
20 149 38
21 149 16
22 149 44
23 149 59
24 149 42
25 149 30
26 149 92
27 149 17
28 149 20
29 149 96
30 149 82
31 149 64
32 149 55
33 149 48
34 149 87
35 149 11
36 149 34
37 149 33
38 149 39
39 149 39
40 149 28
1 150 47
2 150 59
3 150 53
4 150 23
5 150 54
6 150 30
7 150 16
8 150 52
9 150 57
10 150 99
11 150 78
12 150 42
13 150 5
14 150 24
15 150 91
16 150 83
17 150 73
18 150 99
19 150 29
20 150 95
21 150 36
22 150 16
23 150 89
24 150 29
25 150 15
26 150 52
27 150 45
28 150 34
29 150 84
30 150 97
31 150 45
32 150 97
33 150 65
34 150 52
35 150 5
36 150 7
37 150 28
38 150 50
39 150 31
40 150 7
1 151 95
2 151 15
3 151 77
4 151 63
5 151 21
6 151 29
7 151 6
8 151 37
9 151 66
10 151 89
11 151 21
12 151 27
13 151 19
14 151 64
15 151 98
16 151 57
17 151 17
18 151 88
19 151 7
20 151 6
21 151 75
22 151 59
23 151 23
24 151 90
25 151 27
26 151 15
27 151 68
28 151 73
29 151 24
30 151 6
31 151 24
32 151 46
33 151 65
34 151 2
35 151 97
36 151 2
37 151 42
38 151 91
39 151 57
40 151 9
1 152 21
2 152 55
3 152 54
4 152 48
5 152 97
6 152 31
7 152 91
8 152 74
9 152 9
10 152 4
11 152 18
12 152 4
13 152 68
14 152 84
15 152 53
16 152 54
17 152 65
18 152 54
19 152 71
20 152 89
21 152 56
22 152 99
23 152 97
24 152 25
25 152 19
26 152 56
27 152 6
28 152 18
29 152 69
30 152 47
31 152 6
32 152 41
33 152 42
34 152 68
35 152 68
36 152 7
37 152 94
38 152 69
39 152 25
40 152 3
1 153 89
2 153 32
3 153 37
4 153 48
5 153 49
6 153 32
7 153 28
8 153 78
9 153 12
10 153 56
11 153 20
12 153 33
13 153 8
14 153 86
15 153 12
16 153 83
17 153 53
18 153 2
19 153 98
20 153 39
21 153 21
22 153 31
23 153 22
24 153 18
25 153 34
26 153 76
27 153 90
28 153 63
29 153 6
30 153 84
31 153 15
32 153 54
33 153 4
34 153 33
35 153 52
36 153 22
37 153 23
38 153 65
39 153 45
40 153 90
1 154 88
2 154 79
3 154 7
4 154 98
5 154 33
6 154 73
7 154 85
8 154 54
9 154 11
10 154 84
11 154 7
12 154 55
13 154 38
14 154 82
15 154 81
16 154 60
17 154 91
18 154 3
19 154 26
20 154 92
21 154 92
22 154 35
23 154 33
24 154 28
25 154 41
26 154 94
27 154 84
28 154 72
29 154 14
30 154 47
31 154 9
32 154 57
33 154 17
34 154 62
35 154 5
36 154 92
37 154 56
38 154 17
39 154 95
40 154 57
1 155 77
2 155 81
3 155 93
4 155 21
5 155 79
6 155 39
7 155 69
8 155 30
9 155 10
10 155 48
11 155 66
12 155 84
13 155 90
14 155 28
15 155 10
16 155 14
17 155 37
18 155 30
19 155 90
20 155 12
21 155 67
22 155 43
23 155 35
24 155 83
25 155 12
26 155 19
27 155 71
28 155 37
29 155 70
30 155 28
31 155 76
32 155 99
33 155 87
34 155 93
35 155 56
36 155 56
37 155 28
38 155 44
39 155 78
40 155 26
1 156 75
2 156 90
3 156 84
4 156 43
5 156 4
6 156 24
7 156 33
8 156 90
9 156 72
10 156 79
11 156 57
12 156 16
13 156 50
14 156 21
15 156 43
16 156 14
17 156 83
18 156 38
19 156 45
20 156 66
21 156 42
22 156 65
23 156 19
24 156 81
25 156 20
26 156 49
27 156 23
28 156 42
29 156 82
30 156 39
31 156 9
32 156 89
33 156 71
34 156 83
35 156 36
36 156 84
37 156 7
38 156 35
39 156 49
40 156 27
1 157 71
2 157 9
3 157 5
4 157 24
5 157 49
6 157 47
7 157 62
8 157 32
9 157 39
10 157 89
11 157 50
12 157 31
13 157 5
14 157 44
15 157 75
16 157 89
17 157 96
18 157 3
19 157 55
20 157 26
21 157 66
22 157 67
23 157 68
24 157 96
25 157 76
26 157 56
27 157 60
28 157 41
29 157 45
30 157 24
31 157 62
32 157 78
33 157 8
34 157 11
35 157 86
36 157 39
37 157 68
38 157 91
39 157 31
40 157 60
1 158 78
2 158 15
3 158 90
4 158 93
5 158 63
6 158 26
7 158 51
8 158 98
9 158 86
10 158 37
11 158 48
12 158 19
13 158 20
14 158 75
15 158 73
16 158 65
17 158 65
18 158 17
19 158 79
20 158 58
21 158 35
22 158 7
23 158 33
24 158 91
25 158 95
26 158 7
27 158 89
28 158 31
29 158 37
30 158 28
31 158 94
32 158 62
33 158 98
34 158 34
35 158 54
36 158 33
37 158 95
38 158 28
39 158 14
40 158 76
1 159 4
2 159 59
3 159 30
4 159 95
5 159 6
6 159 11
7 159 47
8 159 53
9 159 6
10 159 47
11 159 96
12 159 95
13 159 61
14 159 48
15 159 82
16 159 99
17 159 98
18 159 42
19 159 31
20 159 30
21 159 2
22 159 28
23 159 4
24 159 37
25 159 91
26 159 44
27 159 12
28 159 41
29 159 46
30 159 16
31 159 84
32 159 75
33 159 9
34 159 4
35 159 60
36 159 94
37 159 6
38 159 22
39 159 22
40 159 54
1 160 63
2 160 9
3 160 99
4 160 27
5 160 79
6 160 66
7 160 86
8 160 29
9 160 22
10 160 89
11 160 63
12 160 33
13 160 28
14 160 65
15 160 19
16 160 26
17 160 44
18 160 19
19 160 19
20 160 22
21 160 30
22 160 10
23 160 47
24 160 40
25 160 5
26 160 32
27 160 32
28 160 20
29 160 23
30 160 58
31 160 37
32 160 3
33 160 97
34 160 37
35 160 59
36 160 40
37 160 18
38 160 32
39 160 81
40 160 90
1 161 20
2 161 48
3 161 71
4 161 1
5 161 6
6 161 18
7 161 11
8 161 6
9 161 39
10 161 8
11 161 10
12 161 95
13 161 36
14 161 80
15 161 38
16 161 3
17 161 43
18 161 31
19 161 70
20 161 38
21 161 79
22 161 73
23 161 39
24 161 72
25 161 63
26 161 46
27 161 27
28 161 37
29 161 71
30 161 65
31 161 59
32 161 87
33 161 88
34 161 45
35 161 71
36 161 55
37 161 43
38 161 62
39 161 53
40 161 97
1 162 54
2 162 37
3 162 4
4 162 97
5 162 20
6 162 48
7 162 55
8 162 84
9 162 19
10 162 16
11 162 36
12 162 79
13 162 19
14 162 20
15 162 83
16 162 77
17 162 12
18 162 25
19 162 39
20 162 34
21 162 9
22 162 39
23 162 71
24 162 11
25 162 71
26 162 31
27 162 16
28 162 85
29 162 66
30 162 77
31 162 31
32 162 56
33 162 62
34 162 10
35 162 5
36 162 74
37 162 10
38 162 86
39 162 54
40 162 96
1 163 72
2 163 28
3 163 20
4 163 40
5 163 5
6 163 53
7 163 34
8 163 67
9 163 87
10 163 39
11 163 15
12 163 60
13 163 65
14 163 77
15 163 25
16 163 40
17 163 57
18 163 87
19 163 84
20 163 44
21 163 26
22 163 46
23 163 36
24 163 78
25 163 32
26 163 5
27 163 95
28 163 88
29 163 2
30 163 22
31 163 46
32 163 39
33 163 89
34 163 33
35 163 45
36 163 79
37 163 21
38 163 30
39 163 59
40 163 33
1 164 32
2 164 33
3 164 54
4 164 59
5 164 50
6 164 56
7 164 88
8 164 44
9 164 78
10 164 18
11 164 95
12 164 48
13 164 90
14 164 49
15 164 67
16 164 99
17 164 27
18 164 79
19 164 45
20 164 16
21 164 64
22 164 30
23 164 2
24 164 99
25 164 2
26 164 25
27 164 69
28 164 20
29 164 71
30 164 8
31 164 39
32 164 6
33 164 82
34 164 24
35 164 42
36 164 90
37 164 40
38 164 3
39 164 83
40 164 83
1 165 16
2 165 56
3 165 97
4 165 76
5 165 49
6 165 70
7 165 33
8 165 93
9 165 6
10 165 65
11 165 5
12 165 47
13 165 35
14 165 38
15 165 49
16 165 56
17 165 85
18 165 26
19 165 83
20 165 50
21 165 80
22 165 47
23 165 59
24 165 54
25 165 69
26 165 10
27 165 46
28 165 25
29 165 84
30 165 96
31 165 94
32 165 3
33 165 92
34 165 59
35 165 70
36 165 73
37 165 12
38 165 95
39 165 48
40 165 74
1 166 24
2 166 71
3 166 6
4 166 85
5 166 23
6 166 27
7 166 73
8 166 76
9 166 62
10 166 82
11 166 10
12 166 20
13 166 93
14 166 9
15 166 15
16 166 84
17 166 21
18 166 61
19 166 15
20 166 50
21 166 2
22 166 66
23 166 60
24 166 40
25 166 78
26 166 15
27 166 29
28 166 49
29 166 8
30 166 13
31 166 34
32 166 94
33 166 30
34 166 84
35 166 65
36 166 49
37 166 8
38 166 28
39 166 20
40 166 15
1 167 1
2 167 67
3 167 3
4 167 47
5 167 75
6 167 56
7 167 6
8 167 45
9 167 58
10 167 29
11 167 80
12 167 65
13 167 80
14 167 96
15 167 77
16 167 21
17 167 88
18 167 33
19 167 21
20 167 74
21 167 86
22 167 9
23 167 24
24 167 45
25 167 68
26 167 65
27 167 82
28 167 72
29 167 36
30 167 23
31 167 88
32 167 19
33 167 13
34 167 80
35 167 53
36 167 9
37 167 12
38 167 53
39 167 44
40 167 21
1 168 98
2 168 37
3 168 60
4 168 84
5 168 80
6 168 19
7 168 3
8 168 58
9 168 81
10 168 52
11 168 25
12 168 87
13 168 21
14 168 76
15 168 55
16 168 57
17 168 80
18 168 55
19 168 39
20 168 98
21 168 30
22 168 47
23 168 39
24 168 20
25 168 55
26 168 50
27 168 80
28 168 50
29 168 8
30 168 66
31 168 45
32 168 39
33 168 57
34 168 88
35 168 50
36 168 37
37 168 30
38 168 20
39 168 49
40 168 57
1 169 65
2 169 38
3 169 54
4 169 87
5 169 1
6 169 5
7 169 73
8 169 99
9 169 3
10 169 66
11 169 99
12 169 90
13 169 76
14 169 86
15 169 88
16 169 43
17 169 33
18 169 29
19 169 38
20 169 79
21 169 88
22 169 62
23 169 36
24 169 61
25 169 40
26 169 62
27 169 33
28 169 65
29 169 30
30 169 35
31 169 87
32 169 11
33 169 88
34 169 82
35 169 54
36 169 40
37 169 36
38 169 89
39 169 35
40 169 80
1 170 63
2 170 93
3 170 11
4 170 23
5 170 38
6 170 77
7 170 13
8 170 99
9 170 92
10 170 96
11 170 15
12 170 66
13 170 3
14 170 11
15 170 49
16 170 91
17 170 52
18 170 13
19 170 71
20 170 26
21 170 51
22 170 52
23 170 46
24 170 98
25 170 49
26 170 4
27 170 3
28 170 74
29 170 60
30 170 23
31 170 99
32 170 50
33 170 91
34 170 4
35 170 4
36 170 82
37 170 43
38 170 11
39 170 44
40 170 90
1 171 30
2 171 60
3 171 30
4 171 48
5 171 15
6 171 83
7 171 25
8 171 73
9 171 91
10 171 72
11 171 13
12 171 88
13 171 32
14 171 14
15 171 12
16 171 93
17 171 87
18 171 45
19 171 12
20 171 82
21 171 24
22 171 5
23 171 39
24 171 92
25 171 7
26 171 42
27 171 91
28 171 72
29 171 93
30 171 25
31 171 72
32 171 8
33 171 82
34 171 51
35 171 35
36 171 24
37 171 13
38 171 51
39 171 13
40 171 87
1 172 52
2 172 49
3 172 86
4 172 38
5 172 84
6 172 8
7 172 30
8 172 55
9 172 91
10 172 79
11 172 25
12 172 21
13 172 98
14 172 30
15 172 30
16 172 35
17 172 26
18 172 32
19 172 69
20 172 10
21 172 60
22 172 14
23 172 46
24 172 29
25 172 35
26 172 31
27 172 15
28 172 59
29 172 4
30 172 87
31 172 68
32 172 53
33 172 24
34 172 28
35 172 4
36 172 74
37 172 90
38 172 79
39 172 3
40 172 31
1 173 91
2 173 4
3 173 18
4 173 12
5 173 78
6 173 99
7 173 58
8 173 42
9 173 62
10 173 69
11 173 16
12 173 26
13 173 83
14 173 21
15 173 72
16 173 23
17 173 17
18 173 83
19 173 89
20 173 80
21 173 16
22 173 69
23 173 58
24 173 31
25 173 92
26 173 71
27 173 60
28 173 9
29 173 99
30 173 23
31 173 89
32 173 60
33 173 65
34 173 42
35 173 2
36 173 39
37 173 74
38 173 16
39 173 18
40 173 18
1 174 23
2 174 30
3 174 92
4 174 64
5 174 75
6 174 41
7 174 15
8 174 47
9 174 5
10 174 24
11 174 9
12 174 79
13 174 95
14 174 72
15 174 52
16 174 19
17 174 36
18 174 16
19 174 35
20 174 69
21 174 35
22 174 84
23 174 8
24 174 70
25 174 37
26 174 46
27 174 18
28 174 53
29 174 21
30 174 79
31 174 8
32 174 6
33 174 10
34 174 65
35 174 44
36 174 84
37 174 17
38 174 21
39 174 94
40 174 49
1 175 17
2 175 90
3 175 56
4 175 14
5 175 13
6 175 75
7 175 32
8 175 54
9 175 32
10 175 76
11 175 86
12 175 96
13 175 88
14 175 61
15 175 35
16 175 76
17 175 72
18 175 93
19 175 41
20 175 66
21 175 70
22 175 95
23 175 39
24 175 87
25 175 22
26 175 3
27 175 98
28 175 60
29 175 62
30 175 59
31 175 92
32 175 63
33 175 21
34 175 48
35 175 48
36 175 3
37 175 54
38 175 59
39 175 83
40 175 15
1 176 49
2 176 46
3 176 60
4 176 45
5 176 22
6 176 2
7 176 3
8 176 83
9 176 86
10 176 88
11 176 80
12 176 55
13 176 97
14 176 69
15 176 27
16 176 83
17 176 52
18 176 48
19 176 63
20 176 77
21 176 33
22 176 6
23 176 44
24 176 15
25 176 26
26 176 89
27 176 35
28 176 31
29 176 30
30 176 5
31 176 5
32 176 16
33 176 55
34 176 89
35 176 80
36 176 83
37 176 67
38 176 8
39 176 4
40 176 86
1 177 38
2 177 60
3 177 75
4 177 62
5 177 95
6 177 10
7 177 97
8 177 56
9 177 89
10 177 81
11 177 33
12 177 37
13 177 21
14 177 62
15 177 47
16 177 18
17 177 89
18 177 35
19 177 97
20 177 47
21 177 69
22 177 94
23 177 97
24 177 12
25 177 11
26 177 54
27 177 59
28 177 96
29 177 29
30 177 32
31 177 86
32 177 67
33 177 30
34 177 68
35 177 1
36 177 92
37 177 78
38 177 25
39 177 81
40 177 3
1 178 18
2 178 59
3 178 82
4 178 54
5 178 90
6 178 82
7 178 52
8 178 74
9 178 13
10 178 29
11 178 52
12 178 62
13 178 21
14 178 15
15 178 74
16 178 96
17 178 73
18 178 59
19 178 85
20 178 79
21 178 80
22 178 77
23 178 58
24 178 1
25 178 13
26 178 93
27 178 62
28 178 16
29 178 81
30 178 25
31 178 20
32 178 61
33 178 17
34 178 18
35 178 70
36 178 59
37 178 74
38 178 70
39 178 72
40 178 77
1 179 43
2 179 43
3 179 46
4 179 54
5 179 54
6 179 51
7 179 53
8 179 4
9 179 93
10 179 2
11 179 36
12 179 45
13 179 63
14 179 99
15 179 83
16 179 46
17 179 79
18 179 49
19 179 98
20 179 65
21 179 59
22 179 22
23 179 61
24 179 12
25 179 61
26 179 67
27 179 38
28 179 94
29 179 76
30 179 82
31 179 74
32 179 7
33 179 72
34 179 76
35 179 59
36 179 63
37 179 61
38 179 91
39 179 60
40 179 4
1 180 19
2 180 57
3 180 66
4 180 17
5 180 93
6 180 6
7 180 85
8 180 55
9 180 70
10 180 70
11 180 83
12 180 37
13 180 87
14 180 30
15 180 60
16 180 68
17 180 20
18 180 93
19 180 9
20 180 17
21 180 70
22 180 26
23 180 86
24 180 33
25 180 37
26 180 54
27 180 7
28 180 93
29 180 50
30 180 25
31 180 33
32 180 9
33 180 93
34 180 74
35 180 19
36 180 36
37 180 54
38 180 55
39 180 44
40 180 67
1 181 71
2 181 21
3 181 20
4 181 95
5 181 61
6 181 65
7 181 81
8 181 87
9 181 59
10 181 62
11 181 89
12 181 98
13 181 2
14 181 60
15 181 91
16 181 15
17 181 22
18 181 29
19 181 33
20 181 13
21 181 53
22 181 43
23 181 11
24 181 68
25 181 53
26 181 82
27 181 17
28 181 55
29 181 1
30 181 56
31 181 97
32 181 10
33 181 13
34 181 91
35 181 46
36 181 64
37 181 96
38 181 42
39 181 95
40 181 63
1 182 40
2 182 13
3 182 70
4 182 25
5 182 84
6 182 97
7 182 33
8 182 2
9 182 54
10 182 77
11 182 18
12 182 56
13 182 20
14 182 37
15 182 46
16 182 72
17 182 33
18 182 83
19 182 64
20 182 42
21 182 57
22 182 72
23 182 42
24 182 2
25 182 69
26 182 97
27 182 33
28 182 33
29 182 29
30 182 81
31 182 82
32 182 31
33 182 17
34 182 63
35 182 23
36 182 95
37 182 4
38 182 98
39 182 10
40 182 29
1 183 8
2 183 6
3 183 72
4 183 18
5 183 23
6 183 4
7 183 96
8 183 49
9 183 60
10 183 58
11 183 51
12 183 77
13 183 18
14 183 16
15 183 31
16 183 49
17 183 64
18 183 83
19 183 82
20 183 57
21 183 16
22 183 2
23 183 28
24 183 61
25 183 41
26 183 5
27 183 3
28 183 24
29 183 15
30 183 79
31 183 79
32 183 23
33 183 1
34 183 44
35 183 43
36 183 61
37 183 53
38 183 36
39 183 28
40 183 65
1 184 60
2 184 63
3 184 49
4 184 57
5 184 50
6 184 52
7 184 76
8 184 48
9 184 62
10 184 18
11 184 33
12 184 53
13 184 33
14 184 25
15 184 29
16 184 67
17 184 60
18 184 11
19 184 48
20 184 36
21 184 43
22 184 4
23 184 58
24 184 1
25 184 96
26 184 52
27 184 6
28 184 9
29 184 23
30 184 33
31 184 14
32 184 27
33 184 50
34 184 33
35 184 13
36 184 91
37 184 89
38 184 97
39 184 48
40 184 83
1 185 75
2 185 98
3 185 51
4 185 3
5 185 79
6 185 73
7 185 85
8 185 98
9 185 16
10 185 25
11 185 79
12 185 76
13 185 84
14 185 89
15 185 20
16 185 65
17 185 7
18 185 13
19 185 71
20 185 50
21 185 65
22 185 92
23 185 36
24 185 79
25 185 46
26 185 76
27 185 79
28 185 5
29 185 41
30 185 20
31 185 72
32 185 29
33 185 61
34 185 46
35 185 40
36 185 53
37 185 70
38 185 72
39 185 11
40 185 47
1 186 45
2 186 72
3 186 2
4 186 98
5 186 6
6 186 6
7 186 94
8 186 11
9 186 84
10 186 38
11 186 82
12 186 40
13 186 31
14 186 16
15 186 83
16 186 8
17 186 57
18 186 80
19 186 68
20 186 33
21 186 81
22 186 38
23 186 35
24 186 48
25 186 22
26 186 12
27 186 34
28 186 14
29 186 45
30 186 48
31 186 22
32 186 40
33 186 80
34 186 51
35 186 99
36 186 73
37 186 43
38 186 72
39 186 72
40 186 20
1 187 30
2 187 65
3 187 16
4 187 93
5 187 93
6 187 4
7 187 54
8 187 35
9 187 88
10 187 8
11 187 82
12 187 28
13 187 57
14 187 24
15 187 79
16 187 91
17 187 5
18 187 70
19 187 99
20 187 58
21 187 60
22 187 28
23 187 44
24 187 46
25 187 49
26 187 40
27 187 43
28 187 84
29 187 3
30 187 61
31 187 98
32 187 62
33 187 89
34 187 60
35 187 79
36 187 91
37 187 47
38 187 61
39 187 53
40 187 25
1 188 41
2 188 98
3 188 9
4 188 57
5 188 86
6 188 99
7 188 6
8 188 3
9 188 3
10 188 26
11 188 37
12 188 26
13 188 95
14 188 41
15 188 13
16 188 72
17 188 74
18 188 90
19 188 83
20 188 30
21 188 63
22 188 95
23 188 79
24 188 1
25 188 52
26 188 11
27 188 15
28 188 81
29 188 5
30 188 91
31 188 92
32 188 78
33 188 10
34 188 68
35 188 14
36 188 1
37 188 55
38 188 40
39 188 72
40 188 10
1 189 55
2 189 6
3 189 80
4 189 18
5 189 49
6 189 18
7 189 68
8 189 65
9 189 75
10 189 31
11 189 57
12 189 22
13 189 71
14 189 51
15 189 76
16 189 84
17 189 56
18 189 37
19 189 97
20 189 70
21 189 99
22 189 3
23 189 92
24 189 35
25 189 86
26 189 11
27 189 51
28 189 50
29 189 22
30 189 70
31 189 95
32 189 32
33 189 45
34 189 66
35 189 94
36 189 1
37 189 39
38 189 92
39 189 61
40 189 10
1 190 65
2 190 70
3 190 81
4 190 85
5 190 44
6 190 54
7 190 11
8 190 51
9 190 80
10 190 81
11 190 33
12 190 33
13 190 86
14 190 2
15 190 83
16 190 76
17 190 57
18 190 94
19 190 53
20 190 17
21 190 15
22 190 68
23 190 50
24 190 78
25 190 2
26 190 89
27 190 77
28 190 5
29 190 7
30 190 97
31 190 49
32 190 30
33 190 52
34 190 88
35 190 56
36 190 62
37 190 71
38 190 82
39 190 59
40 190 30
1 191 52
2 191 15
3 191 62
4 191 6
5 191 39
6 191 99
7 191 99
8 191 20
9 191 3
10 191 65
11 191 37
12 191 20
13 191 31
14 191 62
15 191 67
16 191 47
17 191 98
18 191 85
19 191 62
20 191 25
21 191 10
22 191 69
23 191 95
24 191 89
25 191 42
26 191 45
27 191 65
28 191 6
29 191 10
30 191 65
31 191 58
32 191 38
33 191 44
34 191 34
35 191 58
36 191 91
37 191 53
38 191 7
39 191 86
40 191 25
1 192 2
2 192 46
3 192 3
4 192 97
5 192 40
6 192 33
7 192 37
8 192 23
9 192 55
10 192 87
11 192 12
12 192 20
13 192 29
14 192 44
15 192 75
16 192 91
17 192 33
18 192 77
19 192 74
20 192 83
21 192 89
22 192 85
23 192 2
